date,value
2024-09-20,11872.95
2024-09-19,14574.85
2024-09-18,13306.77
2024-09-17,12648.59
2024-09-16,16769.6
2024-09-15,4247.92
2024-09-14,17702.63
2024-09-13,6929.83
2024-09-12,9094.23
2024-09-11,10570.21
2024-09-10,8541.1
2024-09-09,14991.88
2024-09-08,1812.71
2024-09-07,15506.75
2024-09-06,10220.42
2024-09-05,13826.47
2024-09-04,11052.74
2024-09-03,14313.8
2024-09-02,11129.52
2024-09-01,7790.11
2024-08-31,3770.8
2024-08-30,10838.66
2024-08-29,9094.01
2024-08-28,5273.92
2024-08-27,10247.08
2024-08-26,4760.35
2024-08-25,6528.22
2024-08-24,3163.39
2024-08-23,1649.02
2024-08-22,1659.9
2024-08-21,3450.47
2024-08-20,16324.91
2024-08-19,11172.5
2024-08-18,2738.33
2024-08-17,12953.27
2024-08-16,12105.78
2024-08-15,18233.18
2024-08-14,11647.67
2024-08-13,9171.07
2024-08-12,6218.27
2024-08-11,5520.43
2024-08-10,5307.52
2024-08-09,7616.08
2024-08-08,8178.57
2024-08-07,4560.93
2024-08-06,7793.99
2024-08-05,3516.03
2024-08-04,146.63
2024-08-03,7217.95
2024-08-02,6294.44
2024-08-01,7635
2024-07-31,5284.01
2024-07-30,11861.74
2024-07-29,7405.11
2024-07-28,3752.61
2024-07-27,5093.49
2024-07-26,5515.27
2024-07-25,12233.6
2024-07-24,10594.96
2024-07-23,8986.66
2024-07-22,7382.22
2024-07-21,4993.76
2024-07-20,6463.09
2024-07-19,7648.42
2024-07-18,3807.06
2024-07-17,7614.52
2024-07-16,12294.94
2024-07-15,5231.47
2024-07-14,4789.53
2024-07-13,1191.55
2024-07-12,4491.61
2024-07-11,9041.44
2024-07-10,9601.12
2024-07-09,1951.62
2024-07-08,2176.71
2024-07-07,1542.93
2024-07-06,3745.02
2024-07-05,5162.77
2024-07-04,7300.14
2024-07-03,7693.02
2024-07-02,6252.68
2024-07-01,8415.34
2024-06-30,2250.23
2024-06-29,4525.17
2024-06-28,5630.63
2024-06-27,7257.29
2024-06-26,11504.13
2024-06-25,10265.76
2024-06-24,10175.71
2024-06-23,6703.15
2024-06-22,5808.64
2024-06-21,8374.16
2024-06-20,7908.11
2024-06-19,9157.25
2024-06-18,7759.09
2024-06-17,9446.23
2024-06-16,3287.19
2024-06-15,10246.99
2024-06-14,6648.29
2024-06-13,6456.76
2024-06-12,8891.37
2024-06-11,12448.12
2024-06-10,11013.23
2024-06-09,3739.76
2024-06-08,7496.11
2024-06-07,8551.94
2024-06-06,6519.1
2024-06-05,17398.05
2024-06-04,8876.72
2024-06-03,17652.37
2024-06-02,163.17
2024-06-01,10762.58
2024-05-31,15539.89
2024-05-30,13051.21
2024-05-29,19408.78
2024-05-28,9353.9
2024-05-27,21348.46
2024-05-26,9000.29
2024-05-25,11503.04
2024-05-24,7469.98
2024-05-23,10388.48
2024-05-22,16857.27
2024-05-21,8675.93
2024-05-20,8186.58
2024-05-19,6030.34
2024-05-18,21197.64
2024-05-17,8445.06
2024-05-16,14727.95
2024-05-15,10185.29
2024-05-14,7196.7
2024-05-13,8021.61
2024-05-12,5181.54
2024-05-11,6602.33
2024-05-10,8902.14
2024-05-09,6302.83
2024-05-08,10266.01
2024-05-07,8794.23
2024-05-06,11111.33
2024-05-05,7247.46
2024-05-04,8842.17
2024-05-03,6655.62
2024-05-02,11862.21
2024-05-01,5643.84
2024-04-30,12322.38
2024-04-29,11256.29
2024-04-28,7373.11
2024-04-27,6715.22
2024-04-26,9140.83
2024-04-25,8512.06
2024-04-24,6209.51
2024-04-23,11364.58
2024-04-22,9038.14
2024-04-21,4284.47
2024-04-20,10427.6
2024-04-19,6375.52
2024-04-18,6647.13
2024-04-17,11114.79
2024-04-16,8122.52
2024-04-15,10474.51
2024-04-14,4239.17
2024-04-13,13274.01
2024-04-12,5784.71
2024-04-11,8881.86
2024-04-10,12985.26
2024-04-09,5657.91
2024-04-08,6820.56
2024-04-07,4189.06
2024-04-06,8832.4
2024-04-05,8746.49
2024-04-04,6119.34
2024-04-03,6517.88
2024-04-02,5310.86
2024-04-01,3752.16
2024-03-31,3903.66
2024-03-30,8405.45
2024-03-29,4609.24
2024-03-28,9284.03
2024-03-27,7634.06
2024-03-26,10430.04
2024-03-25,4368.84
2024-03-24,5600.38
2024-03-23,6454.11
2024-03-22,5266.5
2024-03-21,8227.34
2024-03-20,3978.15
2024-03-19,4362.32
2024-03-18,3360.23
2024-03-17,5513.48
2024-03-16,4348.84
2024-03-15,6375.18
2024-03-14,6620.5
2024-03-13,7356.14
2024-03-12,0
2024-03-11,23.05
2024-03-10,7099.67
2024-03-09,6090.41
2024-03-08,9382.87
2024-03-07,7978.42
2024-03-06,6565.13
2024-03-05,6990.56
2024-03-04,7927.43
2024-03-03,3996.06
2024-03-02,8179.29
2024-03-01,9513.82
2024-02-29,8675.58
2024-02-28,7525.76
2024-02-27,6089.44
2024-02-26,7961.31
2024-02-25,9727.11
2024-02-24,10947.24
2024-02-23,10357.54
2024-02-22,8524.5
2024-02-21,7132.55
2024-02-20,6671.08
2024-02-19,10246.46
2024-02-18,3760.72
2024-02-17,7615.5
2024-02-16,9529.65
2024-02-15,9765.69
2024-02-14,7065.95
2024-02-13,2367.16
2024-02-12,4865.42
2024-02-11,3561.29
2024-02-10,13767.17
2024-02-09,7620.85
2024-02-08,8080.4
2024-02-07,9023.28
2024-02-06,6134.34
2024-02-05,7357.25
2024-02-04,6861.52
2024-02-03,10195.74
2024-02-02,10257.77
2024-02-01,9323.98
2024-01-31,10418.99
2024-01-30,8719.91
2024-01-29,8483.1
2024-01-28,10247.08
2024-01-27,6353.82
2024-01-26,5815.75
2024-01-25,10130.99
2024-01-24,12316.5
2024-01-23,6182.27
2024-01-22,6636.57
2024-01-21,5742.21
2024-01-20,7645.09
2024-01-19,3342.22
2024-01-18,6703.89
2024-01-17,4900.5
2024-01-16,4204.06
2024-01-15,6399.26
2024-01-14,4744.66
2024-01-13,8416.78
2024-01-12,4482.64
2024-01-11,7971.58
2024-01-10,10532.32
2024-01-09,3570.82
2024-01-08,5571.57
2024-01-07,8757.69
2024-01-06,7105.82
2024-01-05,4516.14
2024-01-04,1941.95
2024-01-03,5053.67
2024-01-02,2877.83
2024-01-01,5198.6
2023-12-31,9137.09
2023-12-30,11782.77
2023-12-29,9979.88
2023-12-28,3932.15
2023-12-27,3861.72
2023-12-26,3675
2023-12-25,4399.63
2023-12-24,2536.2
2023-12-23,9263.86
2023-12-22,8957.15
2023-12-21,6293.99
2023-12-20,5271.92
2023-12-19,0
2023-12-18,0
2023-12-17,0
2023-12-16,0
2023-12-15,0
2023-12-14,0
2023-12-13,0
2023-12-06,0
2023-12-05,158.97
2023-12-04,2573.66
2023-12-03,1735.94
2023-12-02,2138.14
2023-12-01,0
2023-11-30,1231.04
2023-11-29,1471.74
2023-11-28,10646.32
2023-11-27,20.89
2023-11-26,0
2023-11-25,4209.16
2023-11-24,479
2023-11-23,1087.66
2023-11-22,365.92
2023-11-21,6591.2
2023-10-24,3664.92
2023-10-23,5439.75
2023-10-22,2718.6
2023-10-21,5048.41
2023-10-20,5171.8
2023-10-19,3830
2023-10-18,5966.3
2023-10-17,2747.46
2023-10-16,3282.44
2023-10-15,4030.46
2023-10-14,9735.75
2023-10-13,8078.95
2023-10-12,4687.19
2023-10-11,5463.52
2023-10-10,4220.27
2023-10-09,3783.77
2023-10-08,7438.3
2023-10-07,7566.1
2023-10-06,3779.27
2023-10-05,5612.63
2023-10-04,6619.62
2023-10-03,3848.6
2023-10-02,3976.39
2023-10-01,6474.11
2023-09-30,6468.79
2023-09-29,9508.57
2023-09-28,8941.63
2023-09-27,7469.58
2023-09-26,4779.23
2023-09-25,5467.13
2023-09-24,5362.68
2023-09-23,4317
2023-09-22,3191.68
2023-09-21,6629.7
2023-09-20,6261.62
2023-09-19,10966.03
2023-09-18,9743.27
2023-09-17,5535.04
2023-09-16,14095.5
2023-09-15,8290.18
2023-09-14,8368.55
2023-09-13,7253.43
2023-09-12,9352.46
2023-09-11,9746.47
2023-09-10,6021.04
2023-09-09,11539.31
2023-09-08,7172.69
2023-09-07,9789.22
2023-09-06,6719.74
2023-09-05,6718.37
2023-09-04,6896.21
2023-09-03,4459.95
2023-09-02,4774.91
2023-09-01,5660.89
2023-08-31,5584.54
2023-08-30,5269.71
2023-08-29,4507.68
2023-08-28,8978.52
2023-08-27,1726.57
2023-08-26,6465.57
2023-08-25,9742.86
2023-08-24,5976.6
2023-08-23,7060.09
2023-08-22,6015.75
2023-08-21,9798.33
2023-08-20,5672.41
2023-08-19,17112.41
2023-08-18,3373.18
2023-08-17,3397.69
2023-08-16,6715.22
2023-08-15,8679.34
2023-08-14,5027.02
2023-08-13,3632.41
2023-08-12,3791.58
2023-08-11,2165.14
2023-08-10,4354.62
2023-08-09,8537.79
2023-08-08,7671.09
2023-08-07,5550.56
2023-08-06,7130.96
2023-08-05,2892.29
2023-08-04,7278.95
2023-08-03,4894.48
2023-08-02,6663.19
2023-08-01,6312.97
2023-07-31,4241.88
2023-07-30,6112.52
2023-07-29,6513.13
2023-07-28,9535.6
2023-07-27,6975.36
2023-07-26,5984.31
2023-07-25,7587.71
2023-07-24,6094.51
2023-07-23,3409.21
2023-07-22,5132.83
2023-07-21,10240.99
2023-07-20,8815.83
2023-07-19,9016.08
2023-07-18,5426.79
2023-07-17,4970.83
2023-07-16,9450.42
2023-07-15,5614.82
2023-07-14,7163.4
2023-07-13,6469.02
2023-07-12,7521.65
2023-07-11,12684.62
2023-07-10,14645.27
2023-07-09,5789.16
2023-07-08,7036.67
2023-07-07,5312.98
2023-07-06,7273.65
2023-07-05,8478.73
2023-07-04,8465.04
2023-07-03,2243.21
2023-07-02,8351.84
2023-07-01,6422.71
2023-06-30,11134.55
2023-06-29,6570.77
2023-06-28,9245.849
2023-06-27,6646.267
2023-06-26,7137.516
2023-06-25,5637.835
2023-06-24,4183.539
2023-06-23,7700.438
2023-06-22,6215.856
2023-06-21,5307.886
2023-06-20,4120.533
2023-06-19,2095.371
2023-06-18,636.842
2023-06-17,4610.888
2023-06-16,10442.348
2023-06-15,7542.324
2023-06-14,9725.458
2023-06-13,6165.103
2023-06-12,4808.765
2023-06-11,5082.482
2023-06-10,6412.826
2023-06-09,9426.431
2023-06-08,7925.731
2023-06-07,8295.048
2023-06-06,8662.462
2023-06-05,6516.775
2023-06-04,8076.075
2023-06-03,3321.332
2023-06-02,8437.667
2023-06-01,5496.658
2023-05-31,8978.665
2023-05-30,4271.471
2023-05-29,10623.191
2023-05-28,5856.665
2023-05-27,8935.8
2023-05-26,5893.073
2023-05-25,6164.694
2023-05-24,6515.277
2023-05-23,8384.146
2023-05-22,7622.417
2023-05-21,8737.314
2023-05-20,11646.633
2023-05-19,2827.393
2023-05-18,9288.879
2023-05-17,11007.286
2023-05-16,7879.431
2023-05-15,8145.037
2023-05-14,7751.216
2023-05-13,11943.198
2023-05-12,7425.135
2023-05-11,5476.767
2023-05-10,5848.722
2023-05-09,11172.541
2023-05-08,5778.506
2023-05-07,3112.472
2023-05-06,6538.221
2023-05-05,4972.994
2023-05-04,7442.582
2023-05-03,7611.477
2023-05-02,2104.893
2023-05-01,2522.512
2023-04-30,4867.828
2023-04-29,7996.119
2023-04-28,4401.792
2023-04-27,6568.473
2023-04-26,4752.581
2023-04-25,3733.301
2023-04-24,7588.427
2023-04-23,4805.162
2023-04-22,7761.3
2023-04-21,6449.437
2023-04-20,4118.711
2023-04-15,5124.979
2023-04-14,4384.504
2023-04-13,3449.754
2023-04-12,3619.54
2023-04-11,4883.676
2023-04-10,3252.183
2023-04-09,4538.648
2023-04-08,6607.37
2023-04-07,8148.824
2023-04-06,8282.959
2023-04-05,7837.652
2023-04-04,7295.263
2023-04-03,10289.813
2023-04-02,3730.43
2023-04-01,4399.199
2023-03-31,3921.347
2023-03-30,5718.63
2023-03-29,3646.518
2023-03-28,6214.083
2023-03-27,5784.06
2023-03-26,2350.505
2023-03-25,4200.826
2023-03-24,3222.138
2023-03-23,4771.308
2023-03-22,4193.769
2023-03-21,954.406
2023-03-20,4558.507
2023-03-19,4017.868
2023-03-18,8508.547
2023-03-17,7974.511
2023-03-16,8823.028
2023-03-15,5771.093
2023-03-14,2520.352
2023-03-13,2738.577
2023-03-12,616.886
2023-03-11,3784.516
2023-03-10,1617.612
2023-03-09,2223.782
2023-03-08,1857.635
2023-03-07,617.436
2023-03-06,163.144
2023-03-05,1275.088
2023-03-04,0
2023-03-03,0
2023-03-02,0
2023-03-01,0
2023-02-28,0
2023-02-27,0
2023-02-26,0
2022-11-04,1433.099
2022-11-03,5438.222
2022-11-02,5985.875
2022-11-01,3423.774
2022-10-31,3161.945
2022-10-30,6276.792
2022-10-29,9053.338
2022-10-28,5706.146
2022-10-27,6811.635
2022-10-26,6026.664
2022-10-25,775.189
2022-10-24,2415.301
2022-10-23,7023.707
2022-10-22,9706.128
2022-10-21,2935.508
2022-10-20,4156.744
2022-10-19,4937.845
2022-10-18,7423.429
2022-10-17,4220.309
2022-10-16,3078.027
2022-10-15,2298.913
2022-10-14,2570.053
2022-10-13,1527.558
2022-10-12,6774.31
2022-10-11,2638.899
2022-10-10,1498.596
2022-10-09,2711.661
2022-10-08,2060.212
2022-10-07,2233.78
2022-10-06,3811.708
2022-10-05,5368.925
2022-10-04,6250.047
2022-10-03,958.641
2022-10-02,3970.328
2022-10-01,4669.033
2022-09-30,2027.608
2022-09-29,3772.067
2022-09-28,8661.727
2022-09-24,6490.214
2022-09-23,6782.136
2022-09-22,4164.813
2022-09-21,11833.422
2022-09-20,11440.694
2022-09-19,8125.206
2022-09-18,2042.5
2022-09-17,2661.874
2022-09-16,1730.896
2022-09-15,2902.21
2022-09-14,6485.15
2022-09-13,1048.086
2022-09-12,3259.977
2022-09-11,10407.709
2022-09-10,5921.448
2022-09-09,5979.322
2022-09-08,3667.031
2022-09-07,8745.385
2022-09-06,6378.468
2022-09-05,7105.826
2022-09-04,919.715
2022-09-03,10924.921
2022-09-02,7391.894
2022-09-01,7468.873
2022-08-31,7741.516
2022-08-30,6752.873
2022-08-29,8449.094
2022-08-28,9848.913
2022-08-27,524.784
2022-08-26,10302.617
2022-08-25,10329.911
2022-08-24,5345.395
2022-08-23,16186.609
2022-08-22,11367.155
2022-08-21,5584.537
2022-08-20,5436.826
2022-08-19,8496.663
2022-08-18,3454.22
2022-08-17,3061.066
2022-08-16,3972.31
2022-08-15,4868.364
2022-08-14,2718.09
2022-08-13,4022.729
2022-08-12,2857.985
2022-08-11,3588.477
2022-08-10,10670.123
2022-08-09,8797.313
2022-08-08,8220.767
2022-08-07,5311.016
2022-08-06,1731.103
2022-08-05,3931.996
2022-08-04,5904.385
2022-08-03,2206.404
2022-08-02,2100.241
2022-08-01,10953.474
2022-07-31,741.814
2022-07-30,2789.046
2022-07-29,1870.065
2022-07-28,2601.854
2022-07-27,6353.604
2022-07-26,2603.891
2022-07-25,6043.609
2022-07-24,1326.339
2022-07-23,3717.099
2022-07-22,12361.188
2022-07-21,2121.765
2022-07-20,13684.019
2022-07-19,2135.51
2022-07-18,7805.845
2022-07-17,1391.724
2022-07-16,4188.583
2022-07-15,5051.509
2022-07-14,6411.956
2022-07-13,4333.917
2022-07-12,11498.792
2022-07-11,2559.861
2022-07-10,8078.129
2022-07-09,3038.253
2022-07-08,7129.263
2022-07-07,7410.113
2022-07-06,5573.681
2022-07-05,2078.482
2022-07-04,3369.288
2022-07-03,589.881
2022-07-02,5211.126
2022-07-01,2016.053
2022-06-30,4250.445
2022-06-29,3645.592
2022-06-28,1792.158
2022-06-27,5983.696
2022-06-26,6350.893
2022-06-25,7424.75
2022-06-24,1147.552
2022-06-23,2665.084
2022-06-22,6882.69
2022-06-21,1766.066
2022-06-20,8107.316
2022-06-19,116.668
2022-06-18,3087.694
2022-06-17,3279.551
2022-06-16,5007.232
2022-06-15,6144.099
2022-06-14,11329.486
2022-06-13,4428.186
2022-06-12,867.108
2022-06-11,3589.445
2022-06-10,1561.114
2022-06-09,1333.363
2022-06-08,3069.358
2022-06-07,577.933
2022-06-06,10963.865
2022-06-05,8490.854
2022-06-04,8783.208
2022-06-03,4795.869
2022-06-02,1001.575
2022-06-01,1835.755
2022-05-31,949.439
2022-05-30,1695.98
2022-05-29,882.521
2022-05-28,3354.91
2022-05-27,4283.871
2022-05-26,735.294
2022-05-25,1773.838
2022-05-24,0
2022-05-23,0
2022-05-22,0
2022-05-21,0
2022-05-20,0
2022-05-19,0
2022-05-18,0
2022-02-22,770.412
2022-02-21,1447.562
2022-02-20,1855.433
2022-02-19,6034.142
2022-02-18,1185.217
2022-02-17,1794.097
2022-02-16,6691.734
2022-02-15,1194.527
2022-02-14,3138.3
2022-02-13,895.687
2022-02-12,1804.191
2022-02-11,3020.308
2022-02-10,2574.346
2022-02-09,1372.847
2022-02-08,548.025
2022-02-07,5774.954
2022-02-06,32.365
2022-02-05,1505.643
2022-02-04,3366.6
2022-02-03,808.689
2022-02-02,2959.541
2022-02-01,3934.874
2022-01-31,4016.379
2022-01-30,1598.229
2022-01-29,2336.427
2022-01-28,470.211
2022-01-27,3662.578
2022-01-26,6388.435
2022-01-25,6139.358
2022-01-24,2556.986
2022-01-23,1388.262
2022-01-22,4116.887
2022-01-21,1675.826
2022-01-20,934.376
2022-01-19,6184.747
2022-01-18,1367.969
2022-01-17,5035.158
2022-01-16,422.21
2022-01-15,2499.903
2022-01-14,5267.568
2022-01-13,9434.055
2022-01-12,7795.014
2022-01-11,3041.696
2022-01-10,3554.895
2022-01-09,585.978
2022-01-08,7788.465
2022-01-07,3484.059
2022-01-06,1426.185
2022-01-05,2366.277
2022-01-04,794.028
2022-01-03,1578.3
2022-01-02,1070.743
2022-01-01,460.996
2021-12-31,2559.509
2021-12-30,3302.113
2021-12-29,2773.943
2021-12-28,1466.337
2021-12-27,2527.744
2021-12-26,627.494
2021-12-25,2108.841
2021-12-24,2301.134
2021-12-23,7004.931
2021-12-22,1367.278
2021-12-21,5971.992
2021-12-20,6078.87
2021-12-19,4311.922
2021-12-18,0
2021-12-17,0
2021-12-16,0
2021-12-15,0
2021-12-14,0
2021-12-13,0
2021-12-12,0
2021-09-02,2631.281
2021-09-01,4370.822
2021-08-31,4133.841
2021-08-30,3270.193
2021-08-29,6119.004
2021-08-28,1555.143
2021-08-27,1520.568
2021-08-26,3684.371
2021-08-25,3248.584
2021-08-24,2781.826
2021-08-23,3559.756
2021-08-22,6084.43
2021-08-21,1036.521
2021-08-20,679.249
2021-08-19,2400.063
2021-08-18,2485.779
2021-08-17,4675.511
2021-08-16,5656.569
2021-08-15,492.69
2021-08-14,2162.361
2021-08-13,2038.468
2021-08-12,2148.675
2021-08-11,3515.096
2021-08-10,6128.367
2021-08-09,6022.486
2021-08-08,1963.557
2021-08-07,5655.847
2021-08-06,2702.591
2021-08-05,2409.426
2021-08-04,2718.439
2021-08-03,2114.101
2021-08-02,6422.258
2021-08-01,5478.654
2021-07-31,2001.733
2021-07-30,7358.658
2021-07-29,1854.79
2021-07-28,10010.82
2021-07-27,6523.786
2021-07-26,8017.012
2021-07-25,1560.905
2021-07-24,5822.239
2021-07-23,2155.158
2021-07-22,4602.039
2021-07-21,6389.124
2021-07-20,4027.957
2021-07-19,2388.538
2021-07-18,2374.852
2021-07-17,1138.805
2021-07-16,3859.404
2021-07-15,6708.932
2021-07-14,5265.44
2021-07-13,13512.236
2021-07-12,5462.808
2021-07-11,4824.611
2021-07-10,8483.772
2021-07-09,3539.587
2021-07-08,6366.068
2021-07-07,2898.513
2021-07-06,7304.629
2021-07-05,4299.512
2021-07-04,3963.848
2021-07-03,6328.618
2021-07-02,6428.021
2021-07-01,1457.18
2021-06-30,6211.919
2021-06-29,359.433
2021-06-28,5039.264
2021-06-27,2738.607
2021-06-26,1536.415
2021-06-25,2609.674
2021-06-24,2665.855
2021-06-23,3956.647
2021-06-22,835.556
2021-06-21,2650.008
2021-06-20,1675.433
2021-06-19,2929.487
2021-06-18,3769.854
2021-06-17,3454.591
2021-06-16,2047.832
2021-06-15,4612.124
2021-06-14,7367.297
2021-06-13,5495.22
2021-06-12,489.088
2021-06-11,10216.827
2021-06-10,2319.387
2021-06-09,2691.066
2021-06-08,3063.465
2021-06-07,1192.828
2021-06-06,2073.043
2021-06-05,576.245
2021-06-04,3694.454
2021-06-03,2528.997
2021-06-02,1665.35
2021-06-01,891.74
2021-05-31,1465.824
2021-05-30,10363.057
2021-05-29,916.23
2021-05-28,2700.43
2021-05-27,1494.636
2021-05-26,2284.813
2021-05-25,720.307
2021-05-24,4195.379
2021-05-23,82.835
2021-05-22,1519.847
2021-05-21,1167.617
2021-05-20,4346.211
2021-05-19,5538.441
2021-05-18,7190.82
2021-05-17,12660.11
2021-05-16,7055.407
2021-05-15,6238.575
2021-05-14,6776.65
2021-05-13,6067.143
2021-05-12,1134.483
2021-05-11,2312.185
2021-05-10,1548.66
2021-05-09,1885.043
2021-05-08,6002.313
2021-05-07,1175.541
2021-05-06,409.134
2021-05-05,1234.606
2021-05-04,1974.362
2021-05-03,1607.724
2021-05-02,1199.371
2021-05-01,569.042
2021-04-30,667.724
2021-04-29,2464.89
2021-04-28,1854.79
2021-04-27,1271.342
2021-04-26,2382.054
2021-04-25,2949.659
2021-04-24,3506.453
2021-04-23,3476.2
2021-04-22,1600.523
2021-04-21,4989.567
2021-04-20,1213.717
2021-04-19,1716.492
2021-04-18,203.126
2021-04-17,4524.965
2021-04-16,2224.307
2021-04-15,1792.844
2021-04-14,1144.568
2021-04-13,885.257
2021-04-12,3424.337
2021-04-11,1368.583
2021-04-10,1941.226
2021-04-09,1747.464
2021-04-08,1673.993
2021-04-07,897.502
2021-04-06,880.935
2021-04-05,893.901
2021-04-04,1901.61
2021-04-03,1756.108
2021-04-02,1204.354
2021-04-01,888.138
2021-03-31,2224.308
2021-03-30,1701.364
2021-03-29,5259.687
2021-03-28,400.49
2021-03-27,817.548
2021-03-26,3947.28
2021-03-25,3916.307
2021-03-24,2387.095
2021-03-23,801.701
2021-03-22,1224.522
2021-03-21,3625.304
2021-03-20,1973.642
2021-03-19,1690.56
2021-03-18,658.36
2021-03-17,1926.101
2021-03-16,1850.468
2021-03-15,1782.759
2021-03-14,169.272
2021-03-13,2710.513
2021-03-12,1746.743
2021-03-11,794.498
2021-03-10,1812.293
2021-03-09,303.249
2021-03-08,1300.874
2021-03-07,3193.839
2021-03-06,3111.006
2021-03-05,1434.131
2021-03-04,728.23
2021-03-03,2118.422
2021-03-02,492.69
2021-03-01,1787.802
2021-02-28,549.594
2021-02-27,2181.809
