date,value
2024-10-14,13322
2024-10-13,5353
2024-10-12,14316
2024-10-11,9411
2024-10-10,12757
2024-10-09,19382
2024-10-08,14426
2024-10-07,15992
2024-10-06,12604
2024-10-05,21586
2024-10-04,17429
2024-10-03,4363
2024-10-02,11142
2024-10-01,12399
2024-09-30,17329
2024-09-29,9875
2024-09-28,22598
2024-09-27,17323
2024-09-26,16009
2024-09-25,12371
2024-09-24,18858
2024-09-23,15547
2024-09-22,11661
2024-09-21,20673
2024-09-20,16435
2024-09-19,20217
2024-09-18,18433
2024-09-17,17552
2024-09-16,23251
2024-09-15,5807
2024-09-14,24535
2024-09-13,9591
2024-09-12,12610
2024-09-11,14658
2024-09-10,11824
2024-09-09,20802
2024-09-08,2465
2024-09-07,21414
2024-09-06,14189
2024-09-05,19154
2024-09-04,15299
2024-09-03,19799
2024-09-02,15449
2024-09-01,10815
2024-08-31,5235
2024-08-30,15038
2024-08-29,12594
2024-08-28,7320
2024-08-27,14226
2024-08-26,6594
2024-08-25,9032
2024-08-24,4375
2024-08-23,2247
2024-08-22,2280
2024-08-21,4736
2024-08-20,22661
2024-08-19,15486
2024-08-18,3797
2024-08-17,17983
2024-08-16,16785
2024-08-15,25306
2024-08-14,16115
2024-08-13,12668
2024-08-12,8607
2024-08-11,7664
2024-08-10,7220
2024-08-09,10510
2024-08-08,11345
2024-08-07,6311
2024-08-06,10804
2024-08-05,4855
2024-08-04,165
2024-08-03,9949
2024-08-02,8722
2024-08-01,10596
2024-07-31,7290
2024-07-30,16387
2024-07-29,10274
2024-07-28,5208
2024-07-27,7057
2024-07-26,7654
2024-07-25,16955
2024-07-24,14645
2024-07-23,12444
2024-07-22,10242
2024-07-21,6929
2024-07-20,8895
2024-07-19,10585
2024-07-18,5255
2024-07-17,10535
2024-07-16,17046
2024-07-15,7260
2024-07-14,6640
2024-07-13,1626
2024-07-12,6235
2024-07-11,12516
2024-07-10,13275
2024-07-09,2688
2024-07-08,3011
2024-07-07,2137
2024-07-06,5168
2024-07-05,7149
2024-07-04,10099
2024-07-03,10664
2024-07-02,8637
2024-07-01,11683
2024-06-30,3109
2024-06-29,6268
2024-06-28,7817
2024-06-27,10061
2024-06-26,15536
2024-06-25,14231
2024-06-24,14121
2024-06-23,9300
2024-06-22,7987
2024-06-21,11623
2024-06-20,10958
2024-06-19,12677
2024-06-18,10716
2024-06-17,13083
2024-06-16,4536
2024-06-15,14145
2024-06-14,9206
2024-06-13,8947
2024-06-12,11860
2024-06-11,16416
2024-06-10,15214
2024-06-09,5173
2024-06-08,10403
2024-06-07,11494
2024-06-06,9044
2024-06-05,24131
2024-06-04,11978
2024-06-03,23660
2024-06-02,222
2024-06-01,14891
2024-05-31,21574
2024-05-30,17776
2024-05-29,26909
2024-05-28,12986
2024-05-27,29265
2024-05-26,12451
2024-05-25,15951
2024-05-24,10350
2024-05-23,14390
2024-05-22,23401
2024-05-21,12028
2024-05-20,11352
2024-05-19,8319
2024-05-18,29220
2024-05-17,11683
2024-05-16,20045
2024-05-15,14117
2024-05-14,9954
2024-05-13,11116
2024-05-12,7119
2024-05-11,9166
2024-05-10,12313
2024-05-09,8727
2024-05-08,14238
2024-05-07,12179
2024-05-06,15066
2024-05-05,10036
2024-05-04,12247
2024-05-03,9213
2024-05-02,16459
2024-05-01,7825
2024-04-30,17060
2024-04-29,15625
2024-04-28,10220
2024-04-27,9246
2024-04-26,12659
2024-04-25,11769
2024-04-24,8544
2024-04-23,15112
2024-04-22,12517
2024-04-21,5931
2024-04-20,14474
2024-04-19,8839
2024-04-18,9185
2024-04-17,15368
2024-04-16,11243
2024-04-15,14496
2024-04-14,5880
2024-04-13,18396
2024-04-12,7992
2024-04-11,11921
2024-04-10,17703
2024-04-09,7846
2024-04-08,9428
2024-04-07,5775
2024-04-06,12262
2024-04-05,12141
2024-04-04,8460
2024-04-03,8935
2024-04-02,7364
2024-04-01,5191
2024-03-31,5374
2024-03-30,11651
2024-03-29,6399
2024-03-28,12889
2024-03-27,10549
2024-03-26,14480
2024-03-25,6031
2024-03-24,7775
2024-03-23,8938
2024-03-22,7259
2024-03-21,11422
2024-03-20,5506
2024-03-19,6025
2024-03-18,4665
2024-03-17,7646
2024-03-16,6034
2024-03-15,8833
2024-03-14,9155
2024-03-13,10167
2024-03-12,0
2024-03-11,32
2024-03-10,9779
2024-03-09,8432
2024-03-08,12996
2024-03-07,11047
2024-03-06,9074
2024-03-05,9679
2024-03-04,10991
2024-03-03,5535
2024-03-02,11346
2024-03-01,13173
2024-02-29,12030
2024-02-28,10448
2024-02-27,8451
2024-02-26,11041
2024-02-25,13453
2024-02-24,15154
2024-02-23,14371
2024-02-22,11722
2024-02-21,9870
2024-02-20,9251
2024-02-19,14171
2024-02-18,5221
2024-02-17,10554
2024-02-16,13160
2024-02-15,13513
2024-02-14,9787
2024-02-13,3279
2024-02-12,6751
2024-02-11,4941
2024-02-10,19066
2024-02-09,10543
2024-02-08,11218
2024-02-07,12449
2024-02-06,8502
2024-02-05,10181
2024-02-04,9482
2024-02-03,14134
2024-02-02,14229
2024-02-01,12905
2024-01-31,14448
2024-01-30,12103
2024-01-29,11758
2024-01-28,14226
2024-01-27,8821
2024-01-26,8074
2024-01-25,14062
2024-01-24,16355
2024-01-23,8580
2024-01-22,9160
2024-01-21,7953
2024-01-20,10253
2024-01-19,4640
2024-01-18,9307
2024-01-17,6795
2024-01-16,5833
2024-01-15,8868
2024-01-14,6587
2024-01-13,11685
2024-01-12,6147
2024-01-11,11045
2024-01-10,14622
2024-01-09,4949
2024-01-08,7735
2024-01-07,12144
2024-01-06,9865
2024-01-05,6268
2024-01-04,2696
2024-01-03,7016
2024-01-02,3986
2024-01-01,7186
2023-12-31,12685
2023-12-30,16358
2023-12-29,13854
2023-12-28,5459
2023-12-27,5351
2023-12-26,5102
2023-12-25,6108
2023-12-24,3521
2023-12-23,12861
2023-12-22,12404
2023-12-21,8716
2023-12-20,7319
2023-12-19,0
2023-12-18,0
2023-12-17,0
2023-12-16,0
2023-12-15,0
2023-12-14,0
2023-12-13,0
2023-12-06,0
2023-12-05,216
2023-12-04,3573
2023-12-03,2410
2023-12-02,2952
2023-12-01,0
2023-11-30,1708
2023-11-29,2007
2023-11-28,14756
2023-11-27,29
2023-11-26,0
2023-11-25,5393
2023-11-24,665
2023-11-23,1510
2023-11-22,508
2023-11-21,9147
2023-10-24,5088
2023-10-23,7552
2023-10-22,3765
2023-10-21,7004
2023-10-20,7180
2023-10-19,5244
2023-10-18,8283
2023-10-17,3800
2023-10-16,4557
2023-10-15,5535
2023-10-14,13501
2023-10-13,11198
2023-10-12,6463
2023-10-11,7585
2023-10-10,5859
2023-10-09,5253
2023-10-08,10302
2023-10-07,10504
2023-10-06,5241
2023-10-05,7792
2023-10-04,9190
2023-10-03,5343
2023-10-02,5508
2023-10-01,8988
2023-09-30,8976
2023-09-29,13179
2023-09-28,12332
2023-09-27,10370
2023-09-26,6635
2023-09-25,7590
2023-09-24,7445
2023-09-23,5979
2023-09-22,4431
2023-09-21,9204
2023-09-20,8693
2023-09-19,15204
2023-09-18,13502
2023-09-17,7670
2023-09-16,19537
2023-09-15,11469
2023-09-14,11617
2023-09-13,10065
2023-09-12,12984
2023-09-11,13531
2023-09-10,8359
2023-09-09,16020
2023-09-08,9955
2023-09-07,13582
2023-09-06,9329
2023-09-05,9325
2023-09-04,9574
2023-09-03,6190
2023-09-02,6629
2023-09-01,7859
2023-08-31,7753
2023-08-30,7306
2023-08-29,6254
2023-08-28,12430
2023-08-27,2397
2023-08-26,8866
2023-08-25,13526
2023-08-24,8258
2023-08-23,9777
2023-08-22,8320
2023-08-21,13603
2023-08-20,7875
2023-08-19,23694
2023-08-18,4625
2023-08-17,4717
2023-08-16,9306
2023-08-15,11727
2023-08-14,6979
2023-08-13,5028
2023-08-12,5261
2023-08-11,2991
2023-08-10,5975
2023-08-09,11853
2023-08-08,10615
2023-08-07,7703
2023-08-06,9874
2023-08-05,3915
2023-08-04,10082
2023-08-03,6795
2023-08-02,9223
2023-08-01,8750
2023-07-31,5889
2023-07-30,8486
2023-07-29,8985
2023-07-28,13161
2023-07-27,9647
2023-07-26,8308
2023-07-25,10534
2023-07-24,8461
2023-07-23,4733
2023-07-22,7061
2023-07-21,13614
2023-07-20,12239
2023-07-19,12517
2023-07-18,7534
2023-07-17,6901
2023-07-16,13120
2023-07-15,7761
2023-07-14,9924
2023-07-13,8960
2023-07-12,10428
2023-07-11,17609
2023-07-10,20332
2023-07-09,8014
2023-07-08,9769
2023-07-07,7376
2023-07-06,10098
2023-07-05,11771
2023-07-04,11752
2023-07-03,3087
2023-07-02,11592
2023-07-01,8872
2023-06-30,15441
2023-06-29,9118
2023-06-28,12836
2023-06-27,9227
2023-06-26,9909
2023-06-25,7827
2023-06-24,5808
2023-06-23,10643
2023-06-22,8615
2023-06-21,7347
2023-06-20,5692
2023-06-19,2909
2023-06-18,867
2023-06-17,6387
2023-06-16,14495
2023-06-15,10471
2023-06-14,13488
2023-06-13,8559
2023-06-12,6676
2023-06-11,7056
2023-06-10,8901
2023-06-09,13059
2023-06-08,10998
2023-06-07,11516
2023-06-06,12001
2023-06-05,9015
2023-06-04,11212
2023-06-03,4611
2023-06-02,11714
2023-06-01,7631
2023-05-31,12457
2023-05-30,5902
2023-05-29,14724
2023-05-28,8110
2023-05-27,12340
2023-05-26,8141
2023-05-25,8537
2023-05-24,9034
2023-05-23,11601
2023-05-22,10568
2023-05-21,12130
2023-05-20,16169
2023-05-19,3923
2023-05-18,12867
2023-05-17,14457
2023-05-16,10939
2023-05-15,11306
2023-05-14,10761
2023-05-13,16545
2023-05-12,10255
2023-05-11,7567
2023-05-10,8035
2023-05-09,14809
2023-05-08,8013
2023-05-07,4288
2023-05-06,9077
2023-05-05,6904
2023-05-04,10121
2023-05-03,10567
2023-05-02,2912
2023-05-01,3502
2023-04-30,6758
2023-04-29,11101
2023-04-28,6111
2023-04-27,9119
2023-04-26,6598
2023-04-25,5169
2023-04-24,10535
2023-04-23,6671
2023-04-22,10775
2023-04-21,8952
2023-04-20,5718
2023-04-15,7115
2023-04-14,6087
2023-04-13,4775
2023-04-12,5025
2023-04-11,6780
2023-04-10,4515
2023-04-09,6301
2023-04-08,9173
2023-04-07,11313
2023-04-06,11489
2023-04-05,10881
2023-04-04,10128
2023-04-03,14268
2023-04-02,5138
2023-04-01,6102
2023-03-31,5444
2023-03-30,7906
2023-03-29,4984
2023-03-28,8627
2023-03-27,8030
2023-03-26,3233
2023-03-25,5832
2023-03-24,4459
2023-03-23,6624
2023-03-22,5791
2023-03-21,1325
2023-03-20,6254
2023-03-19,5578
2023-03-18,11807
2023-03-17,11071
2023-03-16,12249
2023-03-15,8012
2023-03-14,3499
2023-03-13,3776
2023-03-12,791
2023-03-11,5234
2023-03-10,2180
2023-03-09,3081
2023-03-08,2541
2023-03-07,787
2023-03-06,197
2023-03-05,1739
2023-03-04,0
2023-03-03,0
2023-03-02,0
2023-03-01,0
2023-02-28,0
2023-02-27,0
2023-02-26,0
2022-11-04,1943
2022-11-03,7497
2022-11-02,8306
2022-11-01,4730
2022-10-31,4373
2022-10-30,8676
2022-10-29,12531
2022-10-28,7866
2022-10-27,9447
2022-10-26,8354
2022-10-25,1015
2022-10-24,3288
2022-10-23,9751
2022-10-22,13475
2022-10-21,4067
2022-10-20,5744
2022-10-19,6825
2022-10-18,10296
2022-10-17,5747
2022-10-16,4263
2022-10-15,3182
2022-10-14,3568
2022-10-13,2109
2022-10-12,9380
2022-10-11,3654
2022-10-10,2010
2022-10-09,3709
2022-10-08,2811
2022-10-07,3076
2022-10-06,5289
2022-10-05,7380
2022-10-04,8652
2022-10-03,1288
2022-10-02,5512
2022-10-01,6464
2022-09-30,2809
2022-09-29,5204
2022-09-28,11943
2022-09-24,8999
2022-09-23,9361
2022-09-22,5782
2022-09-21,16372
2022-09-20,15881
2022-09-19,11264
2022-09-18,2771
2022-09-17,3634
2022-09-16,2403
2022-09-15,3966
2022-09-14,8996
2022-09-13,1391
2022-09-12,4466
2022-09-11,14449
2022-09-10,8154
2022-09-09,8104
2022-09-08,4985
2022-09-07,12110
2022-09-06,8815
2022-09-05,9865
2022-09-04,1274
2022-09-03,15166
2022-09-02,10251
2022-09-01,10248
2022-08-31,10658
2022-08-30,9375
2022-08-29,11687
2022-08-28,13668
2022-08-27,707
2022-08-26,14251
2022-08-25,14322
2022-08-24,7421
2022-08-23,22469
2022-08-22,15781
2022-08-21,7753
2022-08-20,7517
2022-08-19,11658
2022-08-18,4761
2022-08-17,4147
2022-08-16,5509
2022-08-15,6735
2022-08-14,3747
2022-08-13,5568
2022-08-12,3925
2022-08-11,4895
2022-08-10,13969
2022-08-09,11986
2022-08-08,11304
2022-08-07,7349
2022-08-06,2389
2022-08-05,5393
2022-08-04,8196
2022-08-03,3045
2022-08-02,2861
2022-08-01,15168
2022-07-31,976
2022-07-30,3823
2022-07-29,2520
2022-07-28,3583
2022-07-27,8784
2022-07-26,3532
2022-07-25,8346
2022-07-24,1752
2022-07-23,5067
2022-07-22,17111
2022-07-21,2907
2022-07-20,18948
2022-07-19,2929
2022-07-18,10834
2022-07-17,1915
2022-07-16,5815
2022-07-15,7013
2022-07-14,8864
2022-07-13,5995
2022-07-12,15877
2022-07-11,3525
2022-07-10,11174
2022-07-09,4218
2022-07-08,9871
2022-07-07,10258
2022-07-06,7694
2022-07-05,2869
2022-07-04,4672
2022-07-03,798
2022-07-02,7199
2022-07-01,2738
2022-06-30,5783
2022-06-29,5042
2022-06-28,2441
2022-06-27,8250
2022-06-26,8795
2022-06-25,10205
2022-06-24,1521
2022-06-23,3678
2022-06-22,9525
2022-06-21,2430
2022-06-20,11209
2022-06-19,155
2022-06-18,4157
2022-06-17,4506
2022-06-16,6947
2022-06-15,8472
2022-06-14,14793
2022-06-13,6103
2022-06-12,1196
2022-06-11,4973
2022-06-10,2032
2022-06-09,1779
2022-06-08,4234
2022-06-07,764
2022-06-06,15178
2022-06-05,11785
2022-06-04,12130
2022-06-03,6651
2022-06-02,1387
2022-06-01,2543
2022-05-31,1271
2022-05-30,2321
2022-05-29,1194
2022-05-28,4619
2022-05-27,5933
2022-05-26,954
2022-05-25,2437
2022-05-24,0
2022-05-23,0
2022-05-22,0
2022-05-21,0
2022-05-20,0
2022-05-19,0
2022-05-18,0
2022-02-22,1045
2022-02-21,1978
2022-02-20,2545
2022-02-19,8342
2022-02-18,1579
2022-02-17,2345
2022-02-16,9152
2022-02-15,1600
2022-02-14,4209
2022-02-13,1118
2022-02-12,2458
2022-02-11,4075
2022-02-10,3415
2022-02-09,1830
2022-02-08,708
2022-02-07,7982
2022-02-06,35
2022-02-05,1994
2022-02-04,4597
2022-02-03,1113
2022-02-02,4077
2022-02-01,5331
2022-01-31,5420
2022-01-30,2160
2022-01-29,3148
2022-01-28,543
2022-01-27,5013
2022-01-26,8746
2022-01-25,8402
2022-01-24,3347
2022-01-23,1875
2022-01-22,5635
2022-01-21,2268
2022-01-20,1213
2022-01-19,8496
2022-01-18,1828
2022-01-17,6850
2022-01-16,557
2022-01-15,3380
2022-01-14,7270
2022-01-13,13030
2022-01-12,10773
2022-01-11,4070
2022-01-10,4831
2022-01-09,729
2022-01-08,10791
2022-01-07,4574
2022-01-06,1973
2022-01-05,3254
2022-01-04,1079
2022-01-03,2156
2022-01-02,1414
2022-01-01,640
2021-12-31,3508
2021-12-30,4543
2021-12-29,3818
2021-12-28,1906
2021-12-27,3475
2021-12-26,837
2021-12-25,2883
2021-12-24,3191
2021-12-23,9703
2021-12-22,1884
2021-12-21,8269
2021-12-20,8407
2021-12-19,5959
2021-12-18,0
2021-12-17,0
2021-12-16,0
2021-12-15,0
2021-12-14,0
2021-12-13,0
2021-12-12,0
2021-09-02,3653
2021-09-01,6068
2021-08-31,5739
2021-08-30,4540
2021-08-29,8495
2021-08-28,2159
2021-08-27,2111
2021-08-26,5115
2021-08-25,4510
2021-08-24,3862
2021-08-23,4942
2021-08-22,8447
2021-08-21,1439
2021-08-20,943
2021-08-19,3332
2021-08-18,3451
2021-08-17,6491
2021-08-16,7853
2021-08-15,684
2021-08-14,3002
2021-08-13,2830
2021-08-12,2983
2021-08-11,4880
2021-08-10,8508
2021-08-09,8361
2021-08-08,2726
2021-08-07,7852
2021-08-06,3752
2021-08-05,3345
2021-08-04,3774
2021-08-03,2935
2021-08-02,8916
2021-08-01,7606
2021-07-31,2779
2021-07-30,10216
2021-07-29,2575
2021-07-28,13898
2021-07-27,9035
2021-07-26,11130
2021-07-25,2167
2021-07-24,8083
2021-07-23,2992
2021-07-22,6389
2021-07-21,8870
2021-07-20,5592
2021-07-19,3316
2021-07-18,3297
2021-07-17,1581
2021-07-16,5358
2021-07-15,9314
2021-07-14,7310
2021-07-13,18759
2021-07-12,7584
2021-07-11,6698
2021-07-10,11778
2021-07-09,4914
2021-07-08,8838
2021-07-07,4024
2021-07-06,10141
2021-07-05,5969
2021-07-04,5503
2021-07-03,8786
2021-07-02,8924
2021-07-01,2023
2021-06-30,8624
2021-06-29,499
2021-06-28,6996
2021-06-27,3802
2021-06-26,2133
2021-06-25,3623
2021-06-24,3701
2021-06-23,5493
2021-06-22,1160
2021-06-21,3679
2021-06-20,2326
2021-06-19,4067
2021-06-18,5126
2021-06-17,4796
2021-06-16,2843
2021-06-15,6403
2021-06-14,10228
2021-06-13,7629
2021-06-12,679
2021-06-11,14184
2021-06-10,3220
2021-06-09,3736
2021-06-08,4253
2021-06-07,1656
2021-06-06,2878
2021-06-05,800
2021-06-04,5129
2021-06-03,3511
2021-06-02,2312
2021-06-01,1238
2021-05-31,2035
2021-05-30,14387
2021-05-29,1272
2021-05-28,3749
2021-05-27,2075
2021-05-26,3172
2021-05-25,1000
2021-05-24,5145
2021-05-23,115
2021-05-22,2110
2021-05-21,1621
2021-05-20,5143
2021-05-19,7689
2021-05-18,9983
2021-05-17,17576
2021-05-16,9795
2021-05-15,8661
2021-05-14,9408
2021-05-13,8423
2021-05-12,1575
2021-05-11,3210
2021-05-10,2150
2021-05-09,2617
2021-05-08,8333
2021-05-07,1632
2021-05-06,568
2021-05-05,1714
2021-05-04,2741
2021-05-03,2232
2021-05-02,1644
2021-05-01,790
2021-04-30,927
2021-04-29,3422
2021-04-28,2575
2021-04-27,1765
2021-04-26,3307
2021-04-25,4095
2021-04-24,4868
2021-04-23,4826
2021-04-22,2222
2021-04-21,6927
2021-04-20,1685
2021-04-19,2383
2021-04-18,282
2021-04-17,6282
2021-04-16,3088
2021-04-15,2489
2021-04-14,1589
2021-04-13,1229
2021-04-12,4754
2021-04-11,1900
2021-04-10,2695
2021-04-09,2426
2021-04-08,2324
2021-04-07,1246
2021-04-06,1223
2021-04-05,1241
2021-04-04,2640
2021-04-03,2438
2021-04-02,1672
2021-04-01,1233
2021-03-31,3088
2021-03-30,2362
2021-03-29,7302
2021-03-28,556
2021-03-27,1135
2021-03-26,5480
2021-03-25,5437
2021-03-24,3314
2021-03-23,1113
2021-03-22,1700
2021-03-21,5033
2021-03-20,2740
2021-03-19,2347
2021-03-18,914
2021-03-17,2674
2021-03-16,2569
2021-03-15,2475
2021-03-14,235
2021-03-13,3763
2021-03-12,2425
2021-03-11,1103
2021-03-10,2516
2021-03-09,421
2021-03-08,1806
2021-03-07,4434
2021-03-06,4319
2021-03-05,1991
2021-03-04,1011
2021-03-03,2941
2021-03-02,684
2021-03-01,2482
2021-02-28,763
2021-02-27,3029
2021-02-26,1974
2021-02-25,3206
2021-02-24,3015
2021-02-23,719
2021-02-22,2926
2021-02-21,2050
2021-02-20,8171
2021-02-19,882
2021-02-18,989
2021-02-17,3286
2021-02-16,3360
2021-02-15,3051
2021-02-14,1816
2021-02-13,8187
2021-02-12,844
2021-02-11,522
2021-02-10,321
2021-02-09,422
2021-02-08,131
2021-02-07,586
2021-02-06,135
2021-02-05,349
2021-02-04,212
2021-02-03,197
2021-02-02,464
2021-02-01,185
2021-01-31,291
2021-01-30,455
2021-01-29,2263
2021-01-28,1825
2021-01-27,2090
2021-01-26,1989
2021-01-25,3312
2021-01-24,67
2021-01-23,3502
2021-01-22,3695
2021-01-21,2874
2021-01-20,6281
2021-01-19,2991
2021-01-18,6755
2021-01-17,800
2021-01-16,5769
2021-01-15,6189
2021-01-14,1957
2021-01-13,3641
2021-01-12,2547
2021-01-11,2868
2021-01-10,447
2021-01-09,3424
2021-01-08,1837
2021-01-07,3342
2021-01-06,1134
2021-01-05,1654
2021-01-04,164
2021-01-03,517
2021-01-02,3862
2021-01-01,1156
2020-12-31,2548
2020-12-30,6411
2020-12-29,3518
2020-12-28,3732
2020-12-27,589
2020-12-26,96
2020-12-25,857
2020-12-24,2249
2020-12-23,5273
2020-12-22,3134
2020-12-21,1530
2020-12-20,3966
2020-12-19,1537
2020-12-18,3166
2020-12-17,1231
2020-12-16,3289
2020-12-15,3348
2020-12-14,2196
2020-12-13,7969
2020-12-12,2364
2020-12-11,2692
2020-12-10,5152
2020-12-09,4614
2020-12-08,2717
2020-12-07,1004
2020-12-06,6988
2020-12-05,9034
2020-12-04,1403
2020-12-03,3170
2020-12-02,3048
2020-12-01,626
2020-11-30,2166
2020-11-29,287
2020-11-28,139
2020-11-27,2312
2020-11-26,4879
2020-11-25,5292
2020-11-24,656
2020-11-23,4325
2020-11-22,123
2020-11-21,3711
2020-11-20,2921
2020-11-19,7736
2020-11-18,3894
2020-11-17,4269
2020-11-16,3897
2020-11-15,3558
2020-11-14,1631
2020-11-13,1361
2020-11-12,2473
2020-11-11,3577
2020-11-10,1684
2020-11-09,6201
2020-11-08,6430
2020-11-07,1688
2020-11-06,9574
2020-11-05,7756
2020-11-04,8495
2020-11-03,7370
2020-11-02,7366
2020-11-01,7028
2020-10-31,3955
2020-10-30,1488
2020-10-29,1519
2020-10-28,6704
2020-10-27,3737
2020-10-26,3694
2020-10-25,1632
2020-10-24,2660
2020-10-23,925
2020-10-22,3014
2020-10-21,1523
2020-10-20,1149
2020-10-19,2549
2020-10-18,1238
2020-10-17,4991
2020-10-16,2907
2020-10-15,2006
2020-10-14,3882
2020-10-13,3617
2020-10-12,8069
2020-10-11,8260
2020-10-10,2754
2020-10-09,2350
2020-10-08,16227
2020-10-07,3811
2020-10-06,3899
2020-10-05,5306
2020-10-04,7471
2020-10-03,2629
2020-10-02,1933
2020-10-01,1697
2020-09-30,1916
2020-09-29,3994
2020-09-28,3249
2020-09-27,389
2020-09-26,2785
2020-09-25,1190
2020-09-24,3853
2020-09-23,7202
2020-09-22,4119
2020-09-21,4164
2020-09-20,559
2020-09-19,13688
2020-09-18,3793
2020-09-17,2511
2020-09-16,2609
2020-09-15,2525
2020-09-14,2069
2020-09-13,11108
2020-09-12,4584
2020-09-11,1136
2020-09-10,2292
2020-09-09,3088
2020-09-08,2846
2020-09-07,5365
2020-09-06,1246
2020-09-05,2557
2020-09-04,4720
2020-09-03,4627
2020-09-02,4347
2020-09-01,2240
2020-08-31,2181
2020-08-30,7950
2020-08-29,2007
2020-08-28,2028
2020-08-27,4207
2020-08-26,4084
2020-08-25,3011
2020-08-24,2860
2020-08-23,9448
2020-08-22,2688
2020-08-21,4215
2020-08-20,4226
2020-08-19,7726
2020-08-18,4413
2020-08-17,2936
2020-08-16,6667
2020-08-15,3787
2020-08-14,12065
2020-08-13,12073
2020-08-12,2458
2020-08-11,2184
2020-08-10,5108
2020-08-09,7751
2020-08-08,6683
2020-08-07,1397
2020-08-06,5591
2020-08-05,5183
2020-08-04,2278
2020-08-03,3126
2020-08-02,5239
2020-08-01,18005
2020-07-31,2242
2020-07-30,4358
2020-07-29,3525
2020-07-28,21477
2020-07-27,10851
2020-07-26,1344
2020-07-25,3143
2020-07-24,4265
2020-07-23,8687
2020-07-22,9041
2020-07-21,2933
2020-07-20,6072
2020-07-19,1732
2020-07-18,10611
2020-07-17,6892
2020-07-16,5005
